"ID","cellCount","naCells","yr2008","yr2009","yr2010","yr2011","yr2012","ROTATION","ROTATION_CODE"
41902203,740,0,"","","Pa","","","Insufficient",5
41902204,750,0,"","","So","Pa","","Insufficient",5
41902211,729,0,"","","","So","","Insufficient",5
41902212,710,0,"","","","Co","","Insufficient",5
41902213,727,0,"Co","Pa","Co","Co","Co","Dairy Rotation",3
41902214,729,0,"Pa","Pa","So","Db","Al","Insufficient",5
41902221,673,0,"","","So","","","Insufficient",5
41902222,675,0,"","Pa","","","","Insufficient",5
41902223,675,0,"So","Al","So","Co","Pa","Cash Grain",1
41902224,670,0,"","","So","Pa","","Insufficient",5
41902231,726,0,"","","","","","No Agriculture",6
41902232,705,0,"","","","","","No Agriculture",6
41902233,712,0,"","","","","","No Agriculture",6
41902234,676,0,"","","","","","No Agriculture",6
41902241,724,0,"","Pa","Pa","Co","","Dairy Rotation",3
41902242,729,0,"","","","","","No Agriculture",6
41902243,702,0,"","Co","","","","Insufficient",5
41902244,707,0,"Pa","","","Co","Pa","Dairy Rotation",3
41902251,729,0,"","","Pa","Co","Pa","Dairy Rotation",3
41902252,729,0,"","","","Co","","Insufficient",5
41902253,728,0,"","","Pa","Co","","Dairy Rotation",3
41902254,722,0,"","","Pa","So","Co","Cash Grain",1
41902261,702,0,"","","","So","","Insufficient",5
41902262,719,0,"","","","","","No Agriculture",6
41902263,729,0,"","","","","Pa","Insufficient",5
41902264,703,0,"","Al","","So","","Insufficient",5
41902271,666,0,"","","","","","No Agriculture",6
41902272,691,0,"","","","","","No Agriculture",6
41902273,679,0,"","","So","","","Insufficient",5
41902274,698,0,"","Pa","","Pa","","Pasture/Hay/Grassland",7
41902281,736,0,"","","So","Co","","Cash Grain",1
41902282,733,0,"","","","","","No Agriculture",6
41902283,719,0,"","","Pa","Pa","","Pasture/Hay/Grassland",7
41902284,729,0,"","","Pa","Co","Pa","Dairy Rotation",3
41902291,739,0,"","","Pa","","","Insufficient",5
41902292,732,0,"","","","Pa","","Insufficient",5
41902293,756,0,"","","","Co","","Insufficient",5
41902294,734,0,"","","Pa","","","Insufficient",5
41902301,716,0,"","","Co","","","Insufficient",5
41902302,756,0,"","Pa","Co","","","Dairy Rotation",3
41902303,733,0,"","Pa","","","","Insufficient",5
41902304,717,0,"","Pa","","","","Insufficient",5
41902311,718,0,"","Pa","Pa","","","Pasture/Hay/Grassland",7
41902312,730,0,"","Pa","Pa","So","Pa","Insufficient",5
41902313,748,0,"","","Pa","","","Insufficient",5
41902314,715,0,"","","","","","No Agriculture",6
41902321,729,0,"","","Pa","","","Insufficient",5
41902322,743,0,"","","","","","No Agriculture",6
41902323,729,0,"","","","","","No Agriculture",6
41902324,722,0,"","Pa","Pa","Co","","Dairy Rotation",3
41902331,709,0,"","","","","","No Agriculture",6
41902332,719,0,"","","","","","No Agriculture",6
41902333,731,0,"Pa","","So","So","Al","Insufficient",5
41902334,729,0,"","","Pa","","Al","Pasture/Hay/Grassland",7
41902341,702,0,"","Pa","","","","Insufficient",5
41902342,696,0,"","","Pa","","","Insufficient",5
41902343,680,0,"","","","","","No Agriculture",6
41902344,676,0,"","","","","","No Agriculture",6
41902351,702,0,"","","","","","No Agriculture",6
41902352,729,0,"","Pa","Pa","","","Pasture/Hay/Grassland",7
41902353,679,0,"","Pa","","","","Insufficient",5
41902354,699,0,"","Pa","Co","","","Dairy Rotation",3
41902361,736,0,"Pa","Pa","So","Co","Al","Cash Grain",1
41902362,729,0,"Pa","Pa","So","Ot","","Insufficient",5
41902363,713,0,"Pa","Pa","Co","Ot","Co","Dairy Rotation",3
41902364,729,0,"","Pa","So","Ot","","Insufficient",5
41903011,702,0,"Pa","Pa","Co","","","Dairy Rotation",3
41903012,702,0,"","Pa","Pa","So","","Insufficient",5
41903013,726,0,"","","Pa","","Co","Dairy Rotation",3
41903014,723,0,"","Pa","Co","Co","","Dairy Rotation",3
41903021,702,0,"","Pa","Pa","Co","Al","Dairy Rotation",3
41903022,702,0,"","","","So","Co","Cash Grain",1
41903023,729,0,"","","","","","No Agriculture",6
41903024,719,0,"","Pa","Co","Co","Al","Dairy Rotation",3
41903031,690,0,"","","Pa","Al","Pa","Pasture/Hay/Grassland",7
41903032,688,0,"","Db","Pa","So","Co","Insufficient",5
41903033,702,0,"Pa","Pa","Pa","So","Co","Cash Grain",1
41903034,729,0,"","","","","","No Agriculture",6
41903041,702,0,"","","","So","Al","Insufficient",5
41903042,702,0,"","","","So","Co","Cash Grain",1
41903043,702,0,"","","","So","Co","Cash Grain",1
41903044,691,0,"","","Pa","","Pa","Pasture/Hay/Grassland",7
41903051,676,0,"","","","So","Co","Cash Grain",1
41903052,702,0,"","Co","","So","Co","Cash Grain",1
41903053,702,0,"","","","So","Co","Cash Grain",1
41903054,676,0,"","","","So","Co","Cash Grain",1
41903061,702,0,"","Pa","","Co","Co","Dairy Rotation",3
41903062,624,0,"","Pa","","Co","","Dairy Rotation",3
41903063,629,0,"","Pa","Pa","","Pa","Pasture/Hay/Grassland",7
41903064,702,0,"","Co","","So","Pa","Cash Grain",1
41903071,729,0,"","Al","So","So","So","Insufficient",5
41903072,643,0,"Co","Al","Po","","Ot","Dairy, Potato Year",4
41903073,645,0,"Pa","Co","Pa","So","","Cash Grain",1
41903074,717,0,"","","So","Co","","Cash Grain",1
41903081,722,0,"","","","","","No Agriculture",6
41903082,709,0,"","","","","","No Agriculture",6
41903083,714,0,"Pa","Pa","","Co","Pa","Dairy Rotation",3
41903084,729,0,"","","","","","No Agriculture",6
41903091,702,0,"","","","","","No Agriculture",6
41903092,729,0,"","","","","","No Agriculture",6
41903093,729,0,"","","","","","No Agriculture",6
41903094,723,0,"","","","","","No Agriculture",6
41903101,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
41903102,715,0,"","Pa","Co","So","Co","Cash Grain",1
41903103,707,0,"","","","","Co","Insufficient",5
41903104,724,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
41903111,730,0,"","Pa","Pa","Co","","Dairy Rotation",3
41903112,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
41903113,729,0,"","","","","","No Agriculture",6
41903114,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
41903121,722,0,"","","Pa","","","Insufficient",5
41903122,707,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
41903123,700,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
41903124,729,0,"Pa","Db","Db","So","Co","Insufficient",5
41903131,711,0,"Corn;Pasture","Pa","Soybeans;Pasture","Co","Co","Dairy Rotation",3
41903132,683,0,"Pa","Pa","Pa","Ot","Pa","Pasture/Hay/Grassland",7
41903133,717,0,"Co","Pa","Pa","Ot","Pa","Dairy Rotation",3
41903134,720,0,"Pa","Pa","Pa","Ot","Pa","Pasture/Hay/Grassland",7
41903141,712,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
41903142,706,0,"","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
41903143,721,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
41903144,741,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
41903151,710,0,"Co","Pa","Co","So","Co","Cash Grain",1
41903152,727,0,"","","","","","No Agriculture",6
41903153,722,0,"","Pa","","","","Insufficient",5
41903154,709,0,"Pa","Pa","","So","","Insufficient",5
41903161,727,0,"","","Co","","","Insufficient",5
41903162,725,0,"","","","","","No Agriculture",6
41903163,729,0,"","","","","","No Agriculture",6
41903164,729,0,"","Pa","Co","","","Dairy Rotation",3
41903171,710,0,"","","","","","No Agriculture",6
41903172,729,0,"","Pa","","Co","Co","Dairy Rotation",3
41903173,715,0,"","","","","","No Agriculture",6
41903174,724,0,"","","","","","No Agriculture",6
41903181,729,0,"","Co","So","Co","","Cash Grain",1
41903182,620,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
41903183,625,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
41903184,721,0,"","","","So","","Insufficient",5
41903191,698,0,"","Pa","","Co","","Dairy Rotation",3
41903192,602,0,"","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
41903193,621,0,"","Co","","Co","","Insufficient",5
41903194,729,0,"","","Ot","","","Insufficient",5
41903201,702,0,"","","","","","No Agriculture",6
41903202,702,0,"","Al","","So","","Insufficient",5
41903203,729,0,"","Pa","","","","Insufficient",5
41903204,729,0,"","","","","","No Agriculture",6
41903211,710,0,"","","Co","","","Insufficient",5
41903212,702,0,"","Pa","","","","Insufficient",5
41903213,729,0,"","Al","","","","Insufficient",5
41903214,702,0,"","","","","","No Agriculture",6
41903221,726,0,"","","Pa","","","Insufficient",5
41903222,705,0,"","Pa","So","","","Insufficient",5
41903223,736,0,"","","So","Co","Co","Cash Grain",1
41903224,728,0,"","","","Al","Co","Dairy Rotation",3
41903231,729,0,"","","","","","No Agriculture",6
41903232,729,0,"","","Pa","Al","Pa","Pasture/Hay/Grassland",7
41903233,703,0,"","Pa","Pa","Co","","Dairy Rotation",3
41903234,705,0,"","","","Co","Co","Insufficient",5
41903241,729,0,"Db","Co","Po","Db","Co","Potato/Grain/Veggie Rotation",8
41903242,729,0,"Co","Pa","Pa","Pa","Al","Dairy Rotation",3
41903243,741,0,"","Pa","Co","","","Dairy Rotation",3
41903244,741,0,"","Pa","","Pa","Co","Dairy Rotation",3
41903251,731,0,"Pa","Pa","Co","Co","Co","Dairy Rotation",3
41903252,713,0,"","Pa","","Pa","","Pasture/Hay/Grassland",7
41903253,729,0,"Pa","Pa","Co","","","Dairy Rotation",3
41903254,707,0,"Pa","Pa","Co","So","So","Cash Grain",1
41903261,690,0,"","","","Al","","Insufficient",5
41903262,716,0,"","Pa","Pa","Co","","Dairy Rotation",3
41903263,712,0,"","Pa","So","Co","","Cash Grain",1
41903264,723,0,"Pa","Pa","Pa","So","Co","Cash Grain",1
41903271,713,0,"Pa","","So","Db","Pa","Insufficient",5
41903272,715,0,"","Pa","So","Co","","Cash Grain",1
41903273,702,0,"","Pa","Db","So","","Insufficient",5
41903274,704,0,"","Pa","So","So","","Insufficient",5
41903281,719,0,"","Pa","","","","Insufficient",5
41903282,729,0,"","Pa","","","","Insufficient",5
41903283,723,0,"","","Pa","","","Insufficient",5
41903284,729,0,"","Pa","Co","","","Dairy Rotation",3
41903291,729,0,"","","","","","No Agriculture",6
41903292,729,0,"","Pa","Pa","So","","Insufficient",5
41903293,729,0,"Pa","","Co","So","Co","Cash Grain",1
41903294,728,0,"","","","","","No Agriculture",6
41903301,729,0,"","Co","So","So","","Cash Grain",1
41903302,621,0,"So","Co","So","Pa","Pa","Cash Grain",1
41903303,633,0,"","Co","So","Co","So","Cash Grain",1
41903304,718,0,"Pa","Co","Co","Co","","Dairy Rotation",3
41903311,729,0,"Co","","Co","Co","","Continuous Corn",2
41903312,654,0,"Co","Pa","Co","Co","","Dairy Rotation",3
41903313,650,0,"Co","Pa","Co","Co","","Dairy Rotation",3
41903314,727,0,"Co","","Pa","","So","Cash Grain",1
41903321,729,0,"","","Co","Co","","Insufficient",5
41903322,729,0,"Pa","Pa","Pa","Co","","Dairy Rotation",3
41903323,729,0,"","","Pa","","","Insufficient",5
41903324,729,0,"","","So","","","Insufficient",5
41903331,719,0,"","Co","","","","Insufficient",5
41903332,712,0,"","","","Co","","Insufficient",5
41903333,729,0,"","","Pa","So","Co","Cash Grain",1
41903334,702,0,"","Pa","Pa","","","Pasture/Hay/Grassland",7
41903341,709,0,"Pa","Pa","So","So","Co","Cash Grain",1
41903342,712,0,"","Pa","So","","","Insufficient",5
41903343,729,0,"","Pa","Db","Al","So","Insufficient",5
41903344,717,0,"So","So","Db","So","So","Insufficient",5
41903351,729,0,"Co","So","So","Co","Co","Cash Grain",1
41903352,739,0,"","So","So","","Co","Cash Grain",1
41903353,729,0,"","Pa","So","Co","","Cash Grain",1
41903354,729,0,"Al","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
41903361,729,0,"Co","Pa","Pa","Al","Al","Dairy Rotation",3
41903362,729,0,"","","","","","No Agriculture",6
41903363,714,0,"So","Pa","Pa","Al","Pa","Insufficient",5
41903364,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
41904011,687,0,"","","","","","No Agriculture",6
41904012,699,0,"","","","","","No Agriculture",6
41904013,711,0,"","","","","","No Agriculture",6
41904014,729,0,"","","","","","No Agriculture",6
41904021,708,0,"Pa","So","Pa","Al","Co","Cash Grain",1
41904022,714,0,"Pa","So","Co","Al","So","Cash Grain",1
41904023,729,0,"Pa","Co","Pa","Al","Co","Dairy Rotation",3
41904024,720,0,"","Pa","","Al","Co","Dairy Rotation",3
41904031,717,0,"Pa","Pa","Co","Al","Co","Dairy Rotation",3
41904032,729,0,"Co","Co","So","Po","Co","Potato/Grain/Veggie Rotation",8
41904033,729,0,"Co","Co","","Co","Co","Continuous Corn",2
41904034,702,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
41904041,753,0,"","","","","","No Agriculture",6
41904042,704,0,"Pa","Co","Pa","Co","Co","Dairy Rotation",3
41904043,718,0,"Pa","Co","Po","Po","Al","Dairy, Potato Year",4
41904044,688,0,"Pa","","Co","Co","","Dairy Rotation",3
41904051,729,0,"Pa","","","","","Insufficient",5
41904052,739,0,"","","","","","No Agriculture",6
41904053,719,0,"","","Co","","","Insufficient",5
41904054,729,0,"Pa","So","Po","Ot","Co","Dairy, Potato Year",4
41904061,756,0,"","","Pa","","Pa","Pasture/Hay/Grassland",7
41904062,462,0,"So","Pa","Pa","So","","Insufficient",5
41904063,463,0,"","","Co","","","Insufficient",5
41904064,694,0,"","","","","","No Agriculture",6
41904071,725,0,"","Pa","","","","Insufficient",5
41904072,490,0,"Co","","Pa","","","Dairy Rotation",3
41904073,481,0,"Co","Db","Co","Po","Vg","Potato/Grain/Veggie Rotation",8
41904074,714,0,"Po","Db","Co","Po","Vg","Potato/Grain/Veggie Rotation",8
41904081,696,0,"Pa","Po","Db","Db","Po","Potato/Grain/Veggie Rotation",8
41904082,724,0,"Pa","Co","Po","Db","Co","Potato/Grain/Veggie Rotation",8
41904083,689,0,"Pa","Co","So","Po","Co","Dairy, Potato Year",4
41904084,711,0,"Co","Po","Po","Al","Al","Dairy, Potato Year",4
41904091,727,0,"Co","Po","Co","Db","Po","Potato/Grain/Veggie Rotation",8
41904092,701,0,"Co","Po","Db","Ot","Po","Potato/Grain/Veggie Rotation",8
41904093,735,0,"Co","Pa","Pa","Co","Co","Dairy Rotation",3
41904094,729,0,"Pa","Pa","Al","Al","Co","Dairy Rotation",3
41904101,702,0,"Pa","Pa","Pa","Pa","","Pasture/Hay/Grassland",7
41904102,729,0,"Pa","Co","Pa","","Co","Dairy Rotation",3
41904103,706,0,"Pa","","Pa","","","Pasture/Hay/Grassland",7
41904104,725,0,"Pa","","Pa","","","Pasture/Hay/Grassland",7
41904111,702,0,"","","","","","No Agriculture",6
41904112,729,0,"Pa","Pa","Al","So","Co","Cash Grain",1
41904113,719,0,"","","","","","No Agriculture",6
41904114,712,0,"","","","","","No Agriculture",6
41904121,729,0,"","","","","","No Agriculture",6
41904122,729,0,"","","","","","No Agriculture",6
41904123,729,0,"","","","","","No Agriculture",6
41904124,713,0,"","","","","","No Agriculture",6
41904131,686,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
41904132,702,0,"","","","","","No Agriculture",6
41904133,729,0,"","","","Pa","","Insufficient",5
41904134,729,0,"Pa","Pa","Pa","","Pa","Pasture/Hay/Grassland",7
41904141,702,0,"","","","","","No Agriculture",6
41904142,676,0,"","","","","","No Agriculture",6
41904143,729,0,"","","","","","No Agriculture",6
41904144,729,0,"","","","","","No Agriculture",6
41904151,725,0,"","","","","","No Agriculture",6
41904152,702,0,"Pa","","","","","Insufficient",5
41904153,676,0,"","","","","","No Agriculture",6
41904154,679,0,"","","","","","No Agriculture",6
41904161,729,0,"","","Al","Co","Co","Dairy Rotation",3
41904162,739,0,"","","Pa","Pa","Pa","Pasture/Hay/Grassland",7
41904163,729,0,"","","","","","No Agriculture",6
41904164,706,0,"","","","","","No Agriculture",6
41904171,719,0,"Pa","Po","Co","Al","Co","Dairy, Potato Year",4
41904172,729,0,"Pa","Al","Pa","Co","Co","Dairy Rotation",3
41904173,729,0,"","","Pa","Co","","Dairy Rotation",3
41904174,729,0,"","","","","","No Agriculture",6
41904181,703,0,"Pa","Al","Pa","Co","Co","Dairy Rotation",3
41904182,456,0,"Pa","Pa","Co","","Co","Dairy Rotation",3
41904183,477,0,"Pa","Pa","Pa","Co","So","Cash Grain",1
41904184,702,0,"","Pa","","Co","","Dairy Rotation",3
41904191,722,0,"Co","Co","Po","Co","So","Potato/Grain/Veggie Rotation",8
41904192,486,0,"Co","Co","Po","Co","So","Potato/Grain/Veggie Rotation",8
41904193,485,0,"Pa","Pa","Pa","","Pa","Pasture/Hay/Grassland",7
41904194,702,0,"Pa","Al","Pa","So","Co","Cash Grain",1
41904201,724,0,"Po","Pa","Pa","Co","Po","Dairy, Potato Year",4
41904202,709,0,"Po","Db","Db","So","Po","Potato/Grain/Veggie Rotation",8
41904203,676,0,"Po","Db","Co","Po","Db","Potato/Grain/Veggie Rotation",8
41904204,707,0,"Po","So","Co","Po","Db","Potato/Grain/Veggie Rotation",8
41904211,725,0,"","","","","","No Agriculture",6
41904212,702,0,"","","","","","No Agriculture",6
41904213,729,0,"","","","","","No Agriculture",6
41904214,702,0,"","","","","","No Agriculture",6
41904221,702,0,"","","","","","No Agriculture",6
41904222,702,0,"","","","","","No Agriculture",6
41904223,729,0,"","","","","","No Agriculture",6
41904224,702,0,"","","","","","No Agriculture",6
41904231,729,0,"","","","","","No Agriculture",6
41904232,729,0,"","","","","","No Agriculture",6
41904233,729,0,"","","","","","No Agriculture",6
41904234,729,0,"","","","Co","Co","Insufficient",5
41904241,729,0,"","","","","","No Agriculture",6
41904242,729,0,"","","","Co","Pa","Dairy Rotation",3
41904243,729,0,"","","","Co","Co","Insufficient",5
41904244,729,0,"","","Co","Co","Co","Continuous Corn",2
41904251,702,0,"","","Co","Co","Co","Continuous Corn",2
41904252,702,0,"","","","Co","","Insufficient",5
41904253,722,0,"","","","","","No Agriculture",6
41904254,729,0,"","","","","","No Agriculture",6
41904261,715,0,"","","","","","No Agriculture",6
41904262,729,0,"","","","","","No Agriculture",6
41904263,704,0,"","","","","","No Agriculture",6
41904264,717,0,"","","","","","No Agriculture",6
41904271,702,0,"","","","","","No Agriculture",6
41904272,712,0,"","","","","","No Agriculture",6
41904273,702,0,"","","","","","No Agriculture",6
41904274,698,0,"","","","","","No Agriculture",6
41904281,719,0,"","","","","","No Agriculture",6
41904282,729,0,"","","","","","No Agriculture",6
41904283,729,0,"","","","","","No Agriculture",6
41904284,729,0,"","","","","","No Agriculture",6
41904291,729,0,"Pa","Po","Co","Al","Al","Dairy, Potato Year",4
41904292,702,0,"Pa","Po","Co","Co","Al","Dairy, Potato Year",4
41904293,728,0,"","Pa","Pa","Co","Pa","Dairy Rotation",3
41904294,703,0,"","","Al","","Co","Dairy Rotation",3
41904301,729,0,"","","Pa","Co","","Dairy Rotation",3
41904302,473,0,"Pa","Pa","Pa","Co","Pa","Dairy Rotation",3
41904303,482,0,"Pa","Pa","Co","Al","Pa","Dairy Rotation",3
41904304,729,0,"","So","Pa","Al","","Insufficient",5
41904311,729,0,"","","Pa","So","","Insufficient",5
41904312,486,0,"","Pa","Pa","So","So","Insufficient",5
41904313,486,0,"Pa","Pa","Pa","Al","","Pasture/Hay/Grassland",7
41904314,729,0,"","Pa","So","Pa","Al","Insufficient",5
41904321,702,0,"Pa","Pa","Pa","Co","","Dairy Rotation",3
41904322,729,0,"Co","Db","Po","Co","Vg","Potato/Grain/Veggie Rotation",8
41904323,729,0,"Al","Pa","Pa","Co","Pa","Dairy Rotation",3
41904324,713,0,"Pa","Pa","Pa","","Pa","Pasture/Hay/Grassland",7
41904331,718,0,"","","","","","No Agriculture",6
41904332,729,0,"Pa","","","Co","So","Cash Grain",1
41904333,695,0,"","","Co","","Pa","Dairy Rotation",3
41904334,713,0,"","","","","","No Agriculture",6
41904341,711,0,"","","","","","No Agriculture",6
41904342,676,0,"","","","","","No Agriculture",6
41904343,703,0,"","","","","","No Agriculture",6
41904344,728,0,"","","","","","No Agriculture",6
41904351,729,0,"","","","","","No Agriculture",6
41904352,729,0,"","","","","","No Agriculture",6
41904353,729,0,"","","","","","No Agriculture",6
41904354,729,0,"","","","","","No Agriculture",6
41904361,729,0,"","","","","","No Agriculture",6
41904362,702,0,"","","","","","No Agriculture",6
41904363,720,0,"","","","","","No Agriculture",6
41904364,720,0,"","","","","","No Agriculture",6
41905011,714,0,"","Pa","Pa","Al","","Pasture/Hay/Grassland",7
41905012,729,0,"","","","","","No Agriculture",6
41905013,727,0,"Pa","Pa","Al","Co","","Dairy Rotation",3
41905014,693,0,"Co","Pa","Co","","","Dairy Rotation",3
41905021,729,0,"","","Co","So","","Cash Grain",1
41905022,729,0,"","Co","","Co","Co","Continuous Corn",2
41905023,729,0,"","Co","","","","Insufficient",5
41905024,728,0,"Pa","Pa","Pa","Al","So","Insufficient",5
41905031,729,0,"Pa","Db","Pa","So","","Insufficient",5
41905032,729,0,"Pa","Co","Pa","","So","Cash Grain",1
41905033,722,0,"","","Pa","So","So","Insufficient",5
41905034,729,0,"","Pa","Pa","Co","Co","Dairy Rotation",3
41905041,702,0,"Vg","Co","Po","Db","Co","Potato/Grain/Veggie Rotation",8
41905042,729,0,"Pa","Pa","Pa","","","Pasture/Hay/Grassland",7
41905043,692,0,"","","","Co","","Insufficient",5
41905044,702,0,"Al","Pa","Pa","Co","Co","Dairy Rotation",3
41905051,729,0,"Co","","Al","","Pa","Dairy Rotation",3
41905052,719,0,"","","","","","No Agriculture",6
41905053,727,0,"","","","Pa","Pa","Pasture/Hay/Grassland",7
41905054,704,0,"","","Pa","","Pa","Pasture/Hay/Grassland",7
41905061,694,0,"","","","","","No Agriculture",6
41905062,468,0,"","","","","","No Agriculture",6
41905063,486,0,"","","","","","No Agriculture",6
41905064,729,0,"","","","","","No Agriculture",6
41905071,721,0,"Al","Pa","Pa","Pa","Co","Dairy Rotation",3
41905072,475,0,"","","","","","No Agriculture",6
41905073,465,0,"","","","","","No Agriculture",6
41905074,701,0,"Co","Co","Co","So","Co","Cash Grain",1
41905081,712,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
41905082,715,0,"Co","Pa","Pa","Co","Pa","Dairy Rotation",3
41905083,702,0,"So","Co","Co","Co","Co","Cash Grain",1
41905084,722,0,"Pa","Co","Co","Co","Co","Dairy Rotation",3
41905091,729,0,"","Pa","Pa","Al","Co","Dairy Rotation",3
41905092,729,0,"","","","Co","Co","Insufficient",5
